Family ID,Individual ID,Population,Superpopulation,Paternal ID,Maternal ID,Gender,Relationship,Siblings,Second Order,Third Order,Other Comments,Background
PEL22,HG01965,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL25,HG01973,PEL,AMR,0,0,2,mother,0,0,0,0,0
PEL25,HG01974,PEL,AMR,0,0,1,father,0,0,0,0,0
PEL25,HG01975,PEL,AMR,HG01974,HG01973,2,child,0,0,0,0,0
PEL26,HG01976,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL26,HG01977,PEL,AMR,0,0,1,father,0,0,0,0,1
PEL26,HG01978,PEL,AMR,HG01977,HG01976,2,child,0,0,0,0,1
PEL27,HG01979,PEL,AMR,0,0,1,father,0,0,0,0,0
PEL27,HG01980,PEL,AMR,0,0,2,mother,0,0,0,0,0
PEL27,HG01981,PEL,AMR,HG01979,HG01980,2,child,0,0,0,0,0
PEL28,HG01982,PEL,AMR,0,0,1,father,0,0,0,0,1
PEL28,HG01983,PEL,AMR,0,0,2,mother,0,HG01936,0,0,1
PEL28,HG01984,PEL,AMR,HG01982,HG01983,1,child,0,0,0,0,1
PEL29,HG01991,PEL,AMR,0,0,1,father,0,0,0,0,0
PEL29,HG01992,PEL,AMR,0,0,2,mother,0,0,0,0,0
PEL29,HG01993,PEL,AMR,HG01991,HG01992,2,child,0,0,0,0,0
PEL30,HG01995,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL31,HG01997,PEL,AMR,0,0,2,mother,0,0,0,0,0
PEL31,HG01998,PEL,AMR,HG02008,HG01997,1,child,0,0,0,0,0
PEL31,HG02008,PEL,AMR,0,0,1,father,0,0,0,0,0
PEL33,HG02002,PEL,AMR,0,0,1,father,0,0,0,0,1
PEL33,HG02003,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL33,HG02004,PEL,AMR,HG02002,HG02003,2,child,0,0,0,0,1
PEL34,HG02006,PEL,AMR,0,0,2,child,0,0,0,0,0
PEL35,HG02089,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL35,HG02090,PEL,AMR,0,0,1,father,0,0,0,0,1
PEL35,HG02091,PEL,AMR,HG02090,HG02089,2,child,0,0,0,0,1
PEL37,HG02102,PEL,AMR,0,0,2,child,0,0,0,0,0
PEL38,HG02104,PEL,AMR,0,0,1,father,0,0,0,0,1
PEL38,HG02105,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL38,HG02106,PEL,AMR,HG02104,HG02105,2,child,0,0,0,0,1
PEL39,HG02146,PEL,AMR,0,0,1,father,0,0,0,0,0
PEL39,HG02147,PEL,AMR,0,0,2,mother,0,0,0,0,0
PEL39,HG02148,PEL,AMR,HG02146,HG02147,2,child,0,0,0,0,0
PEL40,HG02150,PEL,AMR,0,0,1,child,0,0,0,0,1
PEL41,HG02252,PEL,AMR,0,0,2,mother,0,0,0,0,0
PEL41,HG02253,PEL,AMR,0,0,1,father,0,0,0,0,0
PEL41,HG02254,PEL,AMR,HG02253,HG02252,2,child,0,0,0,0,0
PEL42,HG02259,PEL,AMR,0,0,1,father,0,0,0,0,1
PEL42,HG02260,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL42,HG02261,PEL,AMR,HG02259,HG02260,1,child,0,0,0,0,1
PEL43,HG02262,PEL,AMR,0,0,1,child,0,0,0,0,0
PEL44,HG02265,PEL,AMR,0,0,1,father,0,0,0,0,1
PEL44,HG02266,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL44,HG02267,PEL,AMR,HG02265,HG02266,2,child,0,0,0,0,1
PEL46,HG02271,PEL,AMR,0,0,1,father,0,0,0,0,0
PEL46,HG02272,PEL,AMR,0,0,2,mother,0,0,0,0,0
PEL46,HG02273,PEL,AMR,HG02271,HG02272,2,child,0,0,0,0,0
PEL47,HG02274,PEL,AMR,0,0,1,father,0,0,0,0,1
PEL47,HG02275,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL47,HG02276,PEL,AMR,HG02274,HG02275,2,child,0,0,0,0,1
PEL48,HG02277,PEL,AMR,0,0,1,father,0,0,0,0,0
PEL48,HG02278,PEL,AMR,0,0,2,mother,0,0,0,0,0
PEL48,HG02279,PEL,AMR,HG02277,HG02278,1,child,0,0,0,0,0
PEL49,HG02285,PEL,AMR,0,0,1,father,0,0,0,0,1
PEL49,HG02286,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL49,HG02287,PEL,AMR,HG02285,HG02286,2,child,0,0,0,0,1
PEL50,HG02288,PEL,AMR,0,0,1,father,0,0,0,0,0
PEL51,HG02291,PEL,AMR,0,0,1,father,0,0,0,0,1
PEL51,HG02292,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL51,HG02293,PEL,AMR,HG02291,HG02292,2,child,0,0,0,0,1
PEL52,HG02298,PEL,AMR,0,0,2,mother,HG02302,0,0,0,0
PEL52,HG02299,PEL,AMR,0,0,1,father,0,0,0,0,0
PEL52,HG02300,PEL,AMR,HG02299,HG02298,1,child,0,HG02302,0,0,0
PEL53,HG02301,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL53,HG02302,PEL,AMR,0,0,1,father,"HG02298, 2nd order to HG02300",0,0,0,1
PEL53,HG02303,PEL,AMR,HG02302,HG02301,2,child,0,HG02298,0,0,1
PEL54,HG02304,PEL,AMR,0,0,1,child,0,0,0,0,0
PEL55,HG02312,PEL,AMR,0,0,2,child,0,0,0,0,1
PEL56,HG02344,PEL,AMR,0,0,1,father,0,0,0,0,0
PEL56,HG02345,PEL,AMR,0,0,2,mother,0,0,0,0,0
PEL57,HG02347,PEL,AMR,0,0,1,father,0,0,0,0,1
PEL57,HG02348,PEL,AMR,0,0,2,mother,0,0,0,0,1
PEL58,HG02415,PEL,AMR,0,0,2,mother,0,0,0,0,0
PEL59,HG02425,PEL,AMR,0,0,2,mother,0,0,0,0,1
HG03022,HG03022,PJL,SAS,0,0,2,unrel,0,0,0,0,0
PK02,HG01583,PJL,SAS,0,0,1,father,0,0,0,0,1
PK03,HG01586,PJL,SAS,0,0,1,father,0,0,0,0,0
PK04,HG01589,PJL,SAS,0,0,1,father,0,0,0,0,1
PK04,HG01590,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK05,HG01593,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK05,HG01594,PJL,SAS,0,HG01593,1,child,0,0,0,0,0
PK06,HG02490,PJL,SAS,0,0,1,father,0,0,0,0,1
PK06,HG02491,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK06,HG02492,PJL,SAS,HG02490,HG02491,1,child,0,0,0,0,1
PK07,HG02493,PJL,SAS,0,0,1,father,0,0,0,0,0
PK07,HG02494,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK07,HG02495,PJL,SAS,HG02493,HG02494,2,child,0,0,0,0,0
PK08,HG02597,PJL,SAS,0,0,1,father,0,0,0,0,1
PK08,HG02599,PJL,SAS,HG02597,0,1,child,0,0,0,0,1
PK09,HG02600,PJL,SAS,0,0,1,father,0,0,0,0,0
PK09,HG02601,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK09,HG02602,PJL,SAS,HG02600,HG02601,1,child,0,0,0,0,0
PK10,HG02603,PJL,SAS,0,0,1,father,0,0,0,0,1
PK10,HG02604,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK10,HG02605,PJL,SAS,HG02603,HG02604,2,child,0,0,0,0,1
PK11,HG02648,PJL,SAS,0,0,1,father,0,0,0,0,0
PK11,HG02649,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK11,HG02650,PJL,SAS,HG02648,HG02649,1,child,0,0,0,0,0
PK12,HG02651,PJL,SAS,0,0,1,father,0,0,0,0,1
PK12,HG02652,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK12,HG02653,PJL,SAS,HG02651,HG02652,2,child,0,0,0,0,1
PK13,HG02654,PJL,SAS,0,0,1,father,0,0,0,0,0
PK13,HG02655,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK13,HG02656,PJL,SAS,HG02654,HG02655,1,child,0,0,0,0,0
PK14,HG02657,PJL,SAS,0,0,1,father,0,0,0,0,1
PK14,HG02658,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK14,HG02659,PJL,SAS,HG02657,HG02658,2,child,0,0,0,0,1
PK15,HG02660,PJL,SAS,0,0,1,father,0,0,0,0,0
PK15,HG02661,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK15,HG02662,PJL,SAS,HG02660,HG02661,2,child,0,0,0,0,0
PK16,HG02681,PJL,SAS,0,0,1,father,0,0,HG02682,0,1
PK16,HG02682,PJL,SAS,0,0,2,mother,0,0,HG02681,0,1
PK16,HG02683,PJL,SAS,HG02681,HG02682,2,child,0,0,0,0,1
PK17,HG02684,PJL,SAS,0,0,1,father,0,0,0,0,0
PK17,HG02685,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK17,HG02686,PJL,SAS,HG02684,HG02685,1,child,0,0,0,0,0
PK18,HG02687,PJL,SAS,0,0,1,father,0,0,HG03705,0,1
PK18,HG02688,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK18,HG02689,PJL,SAS,HG02687,HG02688,1,child,0,0,0,0,1
PK19,HG02690,PJL,SAS,0,0,1,father,0,0,0,0,0
PK19,HG02691,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK19,HG02692,PJL,SAS,HG02690,HG02691,2,child,0,0,0,0,0
PK20,HG02694,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK21,HG02696,PJL,SAS,0,0,1,father,0,0,0,0,0
PK21,HG02697,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK21,HG02698,PJL,SAS,HG02696,HG02697,1,child,0,0,0,0,0
PK22,HG02699,PJL,SAS,0,0,1,father,0,0,HG02700,0,1
PK22,HG02700,PJL,SAS,0,0,2,mother,0,0,HG02699,0,1
PK22,HG02701,PJL,SAS,HG02699,HG02700,1,child,0,0,0,0,1
PK23,HG02724,PJL,SAS,0,0,1,father,0,0,0,0,0
PK23,HG02725,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK23,HG02726,PJL,SAS,HG02724,HG02725,2,child,0,0,0,0,0
PK24,HG02727,PJL,SAS,0,0,1,father,0,0,0,0,1
PK24,HG02728,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK24,HG02729,PJL,SAS,HG02727,HG02728,1,child,0,0,0,0,1
PK25,HG02731,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK26,HG02733,PJL,SAS,0,0,1,father,0,0,0,0,1
PK26,HG02734,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK26,HG02735,PJL,SAS,HG02733,HG02734,1,child,0,0,0,0,1
PK27,HG02736,PJL,SAS,0,0,1,father,0,0,0,0,0
PK27,HG02737,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK27,HG02738,PJL,SAS,HG02736,HG02737,1,child,0,0,0,0,0
PK28,HG02774,PJL,SAS,0,0,1,father,0,0,0,0,1
PK28,HG02775,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK28,HG02776,PJL,SAS,HG02774,HG02775,2,child,0,0,0,0,1
PK29,HG02778,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK29,HG02779,PJL,SAS,0,HG02778,1,child,0,0,0,0,0
PK30,HG02780,PJL,SAS,0,0,1,father,0,0,0,0,1
PK30,HG02781,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK31,HG02783,PJL,SAS,0,0,1,father,0,0,0,0,0
PK31,HG02784,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK31,HG02785,PJL,SAS,HG02783,HG02784,2,child,0,0,0,0,0
PK32,HG02786,PJL,SAS,0,0,1,father,0,0,0,0,1
PK32,HG02787,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK32,HG02788,PJL,SAS,HG02786,HG02787,2,child,0,0,0,0,1
PK33,HG02789,PJL,SAS,0,0,1,father,0,0,0,0,0
PK33,HG02790,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK33,HG02791,PJL,SAS,HG02789,HG02790,1,child,0,0,0,0,0
PK34,HG02792,PJL,SAS,0,0,1,father,0,0,0,0,1
PK34,HG02793,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK34,HG02794,PJL,SAS,HG02792,HG02793,1,child,0,0,0,0,1
PK35,HG03015,PJL,SAS,0,0,1,father,0,0,0,0,0
PK35,HG03016,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK35,HG03017,PJL,SAS,HG03015,HG03016,1,child,0,0,0,0,0
PK36,HG03018,PJL,SAS,0,0,1,father,0,0,0,0,1
PK36,HG03019,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK37,HG03021,PJL,SAS,0,0,1,father,0,0,0,0,0
PK37,HG03023,PJL,SAS,HG03021,0,1,child,0,0,0,0,0
PK38,HG03228,PJL,SAS,0,0,1,father,0,0,HG03229,0,1
PK38,HG03229,PJL,SAS,0,0,2,mother,0,0,HG03228,0,1
PK38,HG03230,PJL,SAS,HG03228,HG03229,2,child,0,0,0,0,1
PK40,HG03234,PJL,SAS,0,0,1,father,0,0,0,0,0
PK40,HG03235,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK40,HG03236,PJL,SAS,HG03234,HG03235,2,child,0,0,0,0,0
PK41,HG03237,PJL,SAS,0,0,1,father,0,0,0,0,1
PK41,HG03238,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK41,HG03239,PJL,SAS,HG03237,HG03238,2,child,0,0,0,0,1
PK42,HG03487,PJL,SAS,0,0,1,father,0,0,0,0,0
PK42,HG03488,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK42,HG03489,PJL,SAS,HG03487,HG03488,1,child,0,0,0,0,0
PK43,HG03490,PJL,SAS,0,0,1,father,0,0,0,0,1
PK43,HG03491,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK43,HG03492,PJL,SAS,HG03490,HG03491,1,child,0,0,0,0,1
PK44,HG03618,PJL,SAS,0,0,1,father,0,0,0,0,0
PK44,HG03619,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK44,HG03620,PJL,SAS,HG03618,HG03619,2,child,0,0,0,0,0
PK45,HG03621,PJL,SAS,0,0,1,father,0,0,0,0,1
PK46,HG03624,PJL,SAS,0,0,1,father,0,0,0,0,0
PK46,HG03625,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK46,HG03626,PJL,SAS,HG03624,HG03625,2,child,0,0,0,0,0
PK47,HG03629,PJL,SAS,0,0,1,child,0,0,0,0,1
PK48,HG03631,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK49,HG03633,PJL,SAS,0,0,1,father,0,0,0,0,1
PK49,HG03634,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK49,HG03635,PJL,SAS,HG03633,HG03634,2,child,0,0,0,0,1
PK50,HG03636,PJL,SAS,0,0,1,father,0,0,0,0,0
PK50,HG03638,PJL,SAS,HG03636,0,2,child,0,0,0,0,0
PK51,HG03639,PJL,SAS,0,0,1,father,0,0,0,0,1
PK51,HG03640,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK51,HG03641,PJL,SAS,HG03639,HG03640,1,child,0,0,0,0,1
PK52,HG03649,PJL,SAS,0,0,1,father,0,0,0,0,0
PK52,HG03650,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK52,HG03651,PJL,SAS,HG03649,HG03650,1,child,0,0,0,0,0
PK53,HG03652,PJL,SAS,0,0,1,father,0,0,0,0,1
PK53,HG03653,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK53,HG03654,PJL,SAS,HG03652,HG03653,1,child,0,0,0,0,1
PK54,HG03656,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK54,HG03657,PJL,SAS,0,HG03656,1,child,0,0,0,0,0
PK55,HG03660,PJL,SAS,0,0,1,child,0,0,0,0,1
PK56,HG03663,PJL,SAS,0,0,1,child,0,0,0,0,0
PK58,HG03667,PJL,SAS,0,0,1,father,0,0,0,0,1
PK58,HG03668,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK58,HG03669,PJL,SAS,HG03667,HG03668,2,child,0,0,0,0,1
PK59,HG03699,PJL,SAS,0,0,1,father,0,0,0,0,0
PK59,HG03700,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK59,HG03701,PJL,SAS,HG03699,HG03700,1,child,0,0,0,0,0
PK60,HG03702,PJL,SAS,0,0,1,father,0,0,0,0,1
PK60,HG03703,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK60,HG03704,PJL,SAS,HG03702,HG03703,2,child,0,0,0,0,1
PK61,HG03705,PJL,SAS,0,0,1,father,0,0,HG02687,0,0
PK61,HG03706,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK61,HG03707,PJL,SAS,HG03705,HG03706,1,child,0,0,0,0,0
PK62,HG03708,PJL,SAS,0,0,1,father,0,0,0,0,1
PK62,HG03709,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK62,HG03710,PJL,SAS,HG03708,HG03709,1,child,0,0,0,0,1
PK63,HG03761,PJL,SAS,0,0,1,father,0,0,0,0,0
PK63,HG03762,PJL,SAS,0,0,2,mother,0,0,0,0,0
PK63,HG03763,PJL,SAS,HG03761,HG03762,1,child,0,0,0,0,0
PK64,HG03765,PJL,SAS,0,0,2,mother,0,0,0,0,1
PK64,HG03766,PJL,SAS,0,HG03765,1,child,0,0,0,0,1
PK65,HG03767,PJL,SAS,0,0,1,father,0,0,0,0,0
PK65,HG03769,PJL,SAS,HG03767,0,1,child,0,0,0,0,0
PR01,HG00551,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR01,HG00552,PUR,AMR,HG01075,HG00551,1,child,0,0,0,0,1
PR01,HG01075,PUR,AMR,0,0,1,father,0,0,0,0,1
PR02,HG00553,PUR,AMR,0,0,1,father,0,0,0,0,0
PR02,HG00554,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR02,HG00555,PUR,AMR,HG00553,HG00554,2,child,0,0,0,0,0
PR03,HG00637,PUR,AMR,0,0,1,father,0,0,0,0,1
PR03,HG00638,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR03,HG00639,PUR,AMR,HG00637,HG00638,2,child,0,0,0,0,1
PR04,HG00640,PUR,AMR,0,0,1,father,0,0,0,0,0
PR04,HG00641,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR04,HG00642,PUR,AMR,HG00640,HG00641,1,child,0,0,0,0,0
PR05,HG00731,PUR,AMR,0,0,1,father,0,0,0,0,1
PR05,HG00732,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR05,HG00733,PUR,AMR,HG00731,HG00732,2,child,0,0,0,0,1
PR06,HG00734,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR06,HG00735,PUR,AMR,HG01047,HG00734,2,child,0,0,0,0,0
PR06,HG01047,PUR,AMR,0,0,1,father,0,0,0,0,0
PR07,HG00736,PUR,AMR,0,0,1,father,0,0,0,0,1
PR07,HG00737,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR07,HG00738,PUR,AMR,HG00736,HG00737,1,child,0,0,0,0,1
PR08,HG01048,PUR,AMR,0,0,1,father,0,0,0,0,0
PR08,HG01049,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR08,HG01050,PUR,AMR,HG01048,HG01049,2,child,0,0,0,0,0
PR09,HG00739,PUR,AMR,0,0,1,father,0,0,0,0,1
PR09,HG00740,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR09,HG00741,PUR,AMR,HG00739,HG00740,2,child,0,0,0,0,1
PR10,HG00742,PUR,AMR,0,0,1,father,0,0,0,0,0
PR10,HG00743,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR11,HG01051,PUR,AMR,0,0,1,father,0,0,0,0,1
PR11,HG01052,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR11,HG01053,PUR,AMR,HG01051,HG01052,2,child,0,0,0,0,1
PR12,HG01054,PUR,AMR,0,0,1,father,0,0,0,0,0
PR12,HG01055,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR12,HG01056,PUR,AMR,HG01054,HG01055,1,child,0,0,0,0,0
PR13,HG01058,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR14,HG01060,PUR,AMR,0,0,1,father,0,0,0,0,0
PR14,HG01061,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR14,HG01062,PUR,AMR,HG01060,HG01061,2,child,0,0,0,0,0
PR15,HG01063,PUR,AMR,0,0,1,father,0,0,0,0,1
PR15,HG01064,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR16,HG01066,PUR,AMR,0,0,1,father,0,0,0,0,0
PR16,HG01067,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR16,HG01068,PUR,AMR,HG01066,HG01067,2,child,0,0,0,0,0
PR17,HG01069,PUR,AMR,0,0,1,father,0,0,0,0,1
PR17,HG01070,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR17,HG01071,PUR,AMR,HG01069,HG01070,2,child,0,0,0,0,1
PR18,HG01072,PUR,AMR,0,0,1,father,0,0,0,no DNA directly from blood,0
PR18,HG01073,PUR,AMR,0,0,2,mother,0,0,0,no DNA directly from blood,0
PR18,HG01074,PUR,AMR,HG01072,HG01073,1,child,0,0,0,0,0
PR19,HG01101,PUR,AMR,0,0,1,father,0,0,0,0,1
PR19,HG01102,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR19,HG01103,PUR,AMR,HG01101,HG01102,2,child,0,0,0,0,1
PR20,HG01077,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR21,HG01079,PUR,AMR,0,0,1,father,0,0,0,0,1
PR21,HG01080,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR21,HG01081,PUR,AMR,HG01079,HG01080,2,child,0,0,0,0,1
PR22,HG01241,PUR,AMR,0,0,1,father,0,0,0,0,0
PR22,HG01242,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR22,HG01243,PUR,AMR,HG01241,HG01242,1,child,0,0,0,0,0
PR24,HG01170,PUR,AMR,0,0,1,father,0,0,0,0,1
PR24,HG01171,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR24,HG01172,PUR,AMR,HG01170,HG01171,1,child,0,0,0,0,1
PR25,HG01104,PUR,AMR,0,0,1,father,0,0,0,0,0
PR25,HG01105,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR25,HG01106,PUR,AMR,HG01104,HG01105,1,child,0,0,0,0,0
PR26,HG01085,PUR,AMR,0,0,1,father,0,0,0,0,1
PR26,HG01086,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR26,HG01087,PUR,AMR,HG01085,HG01086,2,child,0,0,0,0,1
PR27,HG01088,PUR,AMR,0,0,1,father,0,0,0,0,0
PR27,HG01089,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR27,HG01090,PUR,AMR,HG01088,HG01089,1,child,0,0,0,0,0
PR28,HG01082,PUR,AMR,0,0,1,father,0,0,0,0,1
PR28,HG01083,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR28,HG01084,PUR,AMR,HG01082,HG01083,2,child,0,0,0,0,1
PR29,HG01094,PUR,AMR,0,0,1,father,0,0,0,0,0
PR29,HG01095,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR29,HG01096,PUR,AMR,HG01094,HG01095,1,child,0,0,0,0,0
PR30,HG01092,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR31,HG01097,PUR,AMR,0,0,1,father,0,0,0,0,0
PR31,HG01098,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR31,HG01099,PUR,AMR,HG01097,HG01098,1,child,0,0,0,0,0
PR32,HG01100,PUR,AMR,HG01247,HG01248,2,child,0,0,0,0,1
PR32,HG01247,PUR,AMR,0,0,1,father,0,0,0,0,1
PR32,HG01248,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR33,HG01107,PUR,AMR,0,0,1,father,0,0,0,0,0
PR33,HG01108,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR33,HG01109,PUR,AMR,HG01107,HG01108,1,child,0,0,0,0,0
PR34,HG01110,PUR,AMR,0,0,1,father,0,0,0,0,1
PR34,HG01111,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR34,HG01249,PUR,AMR,HG01110,HG01111,2,child,0,0,0,0,1
PR35,HG01161,PUR,AMR,0,0,1,father,0,0,0,0,0
PR35,HG01162,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR36,HG01173,PUR,AMR,0,0,1,father,0,0,0,0,1
PR36,HG01174,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR36,HG01175,PUR,AMR,HG01173,HG01174,2,child,0,0,0,0,1
PR37,HG01164,PUR,AMR,0,0,1,father,0,0,0,0,0
PR38,HG01187,PUR,AMR,0,0,1,father,0,0,0,0,1
PR38,HG01188,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR38,HG01189,PUR,AMR,HG01187,HG01188,1,child,0,0,0,0,1
PR39,HG01167,PUR,AMR,0,0,1,father,0,0,0,0,0
PR39,HG01168,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR39,HG01169,PUR,AMR,HG01167,HG01168,2,child,0,0,0,0,0
PR40,HG01190,PUR,AMR,0,0,1,father,0,0,0,0,1
PR40,HG01191,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR40,HG01192,PUR,AMR,HG01190,HG01191,1,child,0,0,0,0,1
PR42,HG01176,PUR,AMR,0,0,1,father,0,0,0,0,0
PR42,HG01177,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR42,HG01178,PUR,AMR,HG01176,HG01177,1,child,0,0,0,0,0
PR44,HG01182,PUR,AMR,0,0,1,father,0,0,0,0,1
PR44,HG01183,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR44,HG01184,PUR,AMR,HG01182,HG01183,2,child,0,0,0,0,1
PR45,HG01195,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR46,HG01197,PUR,AMR,0,0,1,father,0,0,0,0,1
PR46,HG01198,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR46,HG01199,PUR,AMR,HG01197,HG01198,1,child,0,0,0,0,1
PR47,HG01200,PUR,AMR,0,0,1,father,0,0,0,0,0
PR49,HG01204,PUR,AMR,0,0,1,father,0,0,0,0,1
PR49,HG01205,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR49,HG01206,PUR,AMR,HG01204,HG01205,1,child,0,0,0,0,1
PR58,HG01286,PUR,AMR,0,0,1,father,0,0,0,0,0
PR59,HG01301,PUR,AMR,HG01302,HG01303,2,child,0,0,0,0,1
PR59,HG01302,PUR,AMR,0,0,1,father,0,0,0,0,1
PR59,HG01303,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR61,HG01305,PUR,AMR,0,0,1,father,0,0,0,0,0
PR62,HG01308,PUR,AMR,0,0,1,father,0,0,0,0,1
PR63,HG01311,PUR,AMR,0,0,1,father,0,0,0,0,0
PR63,HG01312,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR63,HG01411,PUR,AMR,HG01311,HG01312,1,child,0,0,0,0,0
PR67,HG01322,PUR,AMR,0,0,1,father,0,0,0,0,1
PR67,HG01323,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR67,HG01324,PUR,AMR,HG01322,HG01323,2,child,0,0,0,0,1
PR68,HG01325,PUR,AMR,0,0,1,father,0,0,0,0,0
PR68,HG01326,PUR,AMR,0,0,2,mother,0,0,0,0,0
PR68,HG01327,PUR,AMR,HG01325,HG01326,1,child,0,0,0,0,0
PR70,HG01392,PUR,AMR,0,0,1,father,0,0,0,0,1
PR70,HG01393,PUR,AMR,0,0,2,mother,0,0,0,0,1
PR70,HG01394,PUR,AMR,HG01392,HG01393,2,child,0,0,0,0,1
